country_code,year,real_gdp_growth,country_name
FIN,2006,4.02009050673827,Finland
FIN,2007,5.31184564047157,Finland
FIN,2008,0.785346255986568,Finland
FIN,2009,-8.07558047879648,Finland
FIN,2010,3.16680223043227,Finland
FIN,2011,2.39089238134591,Finland
FIN,2012,-1.52331120728444,Finland
FIN,2013,-0.978337156557501,Finland
FIN,2014,-0.478541732073708,Finland
FIN,2015,0.466503517895376,Finland
FIN,2016,2.57193423155972,Finland
FIN,2017,3.30429781352332,Finland
FIN,2018,1.19296701717836,Finland
FIN,2019,1.34972646076164,Finland
FIN,2020,-2.49013882261264,Finland
FIN,2021,2.67674749588072,Finland
FIN,2022,0.763024989614991,Finland
FIN,2023,-1.28970664815137,Finland
FIN,2024,0.374118557335535,Finland
FIN,2025,0.172565577109225,Finland
FIN,2026,0.831954958650812,Finland
FRA,2000,4.36739732884855,France
FRA,2001,1.8415002747803,France
FRA,2002,1.12343591235802,France
FRA,2003,0.99000391174684,France
FRA,2004,2.52438778637212,France
FRA,2005,1.98409531105716,France
FRA,2006,2.9311075585796,France
FRA,2007,2.48379734883009,France
FRA,2008,0.262468330849984,France
FRA,2009,-2.73023259322132,France
FRA,2010,1.83904341551631,France
FRA,2011,2.48293976593659,France
FRA,2012,0.226102955319064,France
FRA,2013,0.930505943471061,France
FRA,2014,0.999546170538181,France
FRA,2015,0.997493798167994,France
FRA,2016,0.731823315864986,France
FRA,2017,2.27230662907499,France
FRA,2018,1.5900634022934,France
FRA,2019,2.09517064391864,France
FRA,2020,-7.60789512182298,France
FRA,2021,6.79900342627784,France
FRA,2022,2.79718016276873,France
FRA,2023,1.62085144151406,France
FRA,2024,1.10462306210302,France
FRA,2025,0.939379134167112,France
FRA,2026,0.651790869970171,France
GBR,2000,4.52438076262652,United Kingdom
GBR,2001,2.391022300435,United Kingdom
GBR,2002,1.70902736769612,United Kingdom
GBR,2003,3.21851608218613,United Kingdom
GBR,2004,2.32601855022092,United Kingdom
GBR,2005,2.79065473467949,United Kingdom
GBR,2006,2.18982128829805,United Kingdom
GBR,2007,2.93091133296126,United Kingdom
GBR,2008,-0.0494116545622632,United Kingdom
GBR,2009,-4.58740819632889,United Kingdom
GBR,2010,2.26054461777039,United Kingdom
GBR,2011,0.85143773730988,United Kingdom
GBR,2012,1.52826034455708,United Kingdom
GBR,2013,1.71846962011361,United Kingdom
GBR,2014,3.16017349269262,United Kingdom
GBR,2015,2.14040561106195,United Kingdom
GBR,2016,2.20652021600675,United Kingdom
GBR,2017,3.02322217885497,United Kingdom
GBR,2018,1.55133096227213,United Kingdom
GBR,2019,1.25629901204222,United Kingdom
GBR,2020,-10.0478966434945,United Kingdom
GBR,2021,8.54311184370839,United Kingdom
GBR,2022,5.14970390217776,United Kingdom
GBR,2023,0.271650026159435,United Kingdom
GBR,2024,1.0395819435179,United Kingdom
GBR,2025,1.38270805800541,United Kingdom
GBR,2026,0.856495452084175,United Kingdom
ISR,2000,8.59146000001118,Israel
ISR,2001,0.270800000006687,Israel
ISR,2002,-0.152799999976779,Israel
ISR,2003,1.43450000001712,Israel
ISR,2004,4.65042000004581,Israel
ISR,2005,4.35258999994772,Israel
ISR,2006,5.59110000003137,Israel
ISR,2007,6.31295000001307,Israel
ISR,2008,3.21587999998205,Israel
ISR,2009,1.22015999998479,Israel
ISR,2010,5.54482999999189,Israel
ISR,2011,5.51327000003394,Israel
ISR,2012,2.41036999993847,Israel
ISR,2013,4.0899600000831,Israel
ISR,2014,3.71813999999564,Israel
ISR,2015,2.2359999999633,Israel
ISR,2016,4.53581999999717,Israel
ISR,2017,4.34410000001016,Israel
ISR,2018,4.05328000002997,Israel
ISR,2019,3.57889000000304,Israel
ISR,2020,-1.8024300000333,Israel
ISR,2021,9.33534691282232,Israel
ISR,2022,6.36406000001126,Israel
ISR,2023,2.06271999997695,Israel
ISR,2024,0.95364000002462,Israel
ISR,2025,2.93099999997952,Israel
ISR,2026,3.30289931525093,Israel
ITA,2000,3.88209235407291,Italy
ITA,2001,2.0064361318136,Italy
ITA,2002,0.269941112667723,Italy
ITA,2003,0.066625688333815,Italy
ITA,2004,1.47401700097697,Italy
ITA,2005,0.762383939236415,Italy
ITA,2006,1.79951386256016,Italy
ITA,2007,1.4623405487026,Italy
ITA,2008,-1.0230967584081,Italy
ITA,2009,-5.30523124968288,Italy
ITA,2010,1.52915659560469,Italy
ITA,2011,0.695485083038591,Italy
ITA,2012,-3.1252106517754,Italy
ITA,2013,-1.8180747513738,Italy
ITA,2014,-0.0014277549133083,Italy
ITA,2015,0.885656471873205,Italy
ITA,2016,1.2362330146199,Italy
ITA,2017,1.60376786468206,Italy
ITA,2018,0.826596707206335,Italy
ITA,2019,0.429140682843638,Italy
ITA,2020,-8.86816458288257,Italy
ITA,2021,8.93103002894051,Italy
ITA,2022,4.82112199378,Italy
ITA,2023,0.922770854956951,Italy
ITA,2024,0.783029393779543,Italy
ITA,2025,0.539599605203463,Italy
ITA,2026,0.530213815573717,Italy
JPN,2000,2.97830569583523,Japan
JPN,2001,0.284588572572787,Japan
JPN,2002,0.0850087489665299,Japan
JPN,2003,1.38010935829107,Japan
JPN,2004,2.11294823729499,Japan
JPN,2005,1.84830057011482,Japan
JPN,2006,1.54630813880479,Japan
JPN,2007,1.72834161511358,Japan
JPN,2008,-1.16660402661009,Japan
JPN,2009,-5.9359411384995,Japan
JPN,2010,4.13645589223655,Japan
JPN,2011,-0.200357853363201,Japan
JPN,2012,1.64893452980893,Japan
JPN,2013,1.99725792107532,Japan
JPN,2014,0.905933899891608,Japan
JPN,2015,1.79999544263745,Japan
JPN,2016,0.704950839796098,Japan
JPN,2017,1.62346854946463,Japan
JPN,2018,0.834143846025782,Japan
JPN,2019,-0.308496921056133,Japan
JPN,2020,-4.28327942682385,Japan
JPN,2021,3.56419531468467,Japan
JPN,2022,1.33166492695293,Japan
JPN,2023,0.720785180847841,Japan
JPN,2024,-0.168448096172966,Japan
JPN,2025,1.05424789477831,Japan
JPN,2026,0.60998795547232,Japan
KOR,2000,9.20186932694909,South Korea
KOR,2001,4.72592511268277,South Korea
KOR,2002,7.74399895319569,South Korea
KOR,2003,3.07472661826945,South Korea
KOR,2004,5.18363685973338,South Korea
KOR,2005,4.35823667337155,South Korea
KOR,2006,5.24499765942545,South Korea
KOR,2007,5.84197873810081,South Korea
KOR,2008,3.00439726132475,South Korea
KOR,2009,0.81986175641795,South Korea
KOR,2010,6.98166138853072,South Korea
KOR,2011,3.6880320602952,South Korea
KOR,2012,2.54766550568242,South Korea
KOR,2013,3.29140191706124,South Korea
KOR,2014,3.21468001125679,South Korea
KOR,2015,2.92028132384401,South Korea
KOR,2016,3.17153309641201,South Korea
KOR,2017,3.43319703114653,South Korea
KOR,2018,3.17610533534589,South Korea
KOR,2019,2.31380715573937,South Korea
KOR,2020,-0.700242317542106,South Korea
KOR,2021,4.61296795454285,South Korea
KOR,2022,2.72755992332021,South Korea
KOR,2023,1.58302378653829,South Korea
KOR,2024,2.00360202917634,South Korea
KOR,2025,0.961398564166871,South Korea
KOR,2026,2.63042316286754,South Korea
NLD,2000,4.31860578431728,Netherlands
NLD,2001,2.33829642506235,Netherlands
NLD,2002,0.254054908355599,Netherlands
NLD,2003,0.177093109427929,Netherlands
NLD,2004,1.75750543061824,Netherlands
NLD,2005,2.09122535197018,Netherlands
NLD,2006,3.65932385752308,Netherlands
NLD,2007,3.87321635382295,Netherlands
NLD,2008,2.14208328512375,Netherlands
NLD,2009,-3.67209020930412,Netherlands
NLD,2010,1.26721660009648,Netherlands
NLD,2011,1.77892786639501,Netherlands
NLD,2012,-0.982760207805811,Netherlands
NLD,2013,0.0127010397830674,Netherlands
NLD,2014,1.6142673478098,Netherlands
NLD,2015,2.09767775052052,Netherlands
NLD,2016,2.41966116667193,Netherlands
NLD,2017,2.7812996319611,Netherlands
NLD,2018,2.25301256815142,Netherlands
NLD,2019,2.29481597156276,Netherlands
NLD,2020,-3.82847777752309,Netherlands
NLD,2021,6.20567608310951,Netherlands
NLD,2022,5.01184346208352,Netherlands
NLD,2023,-0.585441431815255,Netherlands
NLD,2024,1.06589022308781,Netherlands
NLD,2025,1.7947215448475,Netherlands
NLD,2026,0.978260997956212,Netherlands
NOR,2000,3.44343078217801,Norway
NOR,2001,2.16340047953436,Norway
NOR,2002,1.45747444123874,Norway
NOR,2003,1.09637272276973,Norway
NOR,2004,4.33018624635216,Norway
NOR,2005,2.96971446045043,Norway
NOR,2006,2.84726099108258,Norway
NOR,2007,3.42028312525379,Norway
NOR,2008,0.82280275183976,Norway
NOR,2009,-1.61325856340403,Norway
NOR,2010,1.004914770684,Norway
NOR,2011,1.38504102524178,Norway
NOR,2012,2.82398987865245,Norway
NOR,2013,1.27288512203235,Norway
NOR,2014,2.09519287321466,Norway
NOR,2015,2.04431184773341,Norway
NOR,2016,1.29158410521369,Norway
NOR,2017,2.66964337644791,Norway
NOR,2018,1.11039866530541,Norway
NOR,2019,1.46973140163006,Norway
NOR,2020,-1.36058274282721,Norway
NOR,2021,4.14315548597634,Norway
NOR,2022,4.08039466083244,Norway
NOR,2023,0.352689446197743,Norway
NOR,2024,1.42372656427166,Norway
NOR,2025,1.08527085678261,Norway
NOR,2026,1.30861567039713,Norway
NZL,2000,3.89456630109672,New Zealand
NZL,2001,2.33311341690158,New Zealand
NZL,2002,5.09514320321964,New Zealand
NZL,2003,4.57485964977506,New Zealand
NZL,2004,4.56907534145112,New Zealand
NZL,2005,2.43829189238197,New Zealand
NZL,2006,2.46820703732182,New Zealand
NZL,2007,3.82474722118754,New Zealand
NZL,2008,-0.298451587408877,New Zealand
NZL,2009,0.493867078309478,New Zealand
NZL,2010,2.04879111982937,New Zealand
NZL,2011,1.63185810106434,New Zealand
NZL,2012,2.67492594668161,New Zealand
NZL,2013,2.09013557372735,New Zealand
NZL,2014,3.22352750237481,New Zealand
NZL,2015,4.14393000499436,New Zealand
NZL,2016,4.010124109145,New Zealand
NZL,2017,4.01945046875801,New Zealand
NZL,2018,4.00449823723277,New Zealand
NZL,2019,3.29310834701351,New Zealand
NZL,2020,-0.921479409978105,New Zealand
NZL,2021,5.62772565849596,New Zealand
NZL,2022,3.16752818176508,New Zealand
NZL,2023,2.06643006514209,New Zealand
NZL,2024,-0.325182958748911,New Zealand
NZL,2025,0.462932368745982,New Zealand
NZL,2026,1.40786974010857,New Zealand
SWE,2000,4.80960547272063,Sweden
SWE,2001,1.53221682955849,Sweden
SWE,2002,2.26256443927245,Sweden
SWE,2003,2.00469826563216,Sweden
SWE,2004,3.61519884438734,Sweden
SWE,2005,2.78464068223232,Sweden
SWE,2006,4.93288010227711,Sweden
SWE,2007,3.36951700908355,Sweden
SWE,2008,-1.09494102486228,Sweden
SWE,2009,-4.18032911934245,Sweden
SWE,2010,5.43936265737156,Sweden
SWE,2011,3.25482944327966,Sweden
SWE,2012,-0.0675028547101562,Sweden
SWE,2013,1.10254101336655,Sweden
SWE,2014,2.43642221345351,Sweden
SWE,2015,4.06547020712391,Sweden
SWE,2016,1.88712688888194,Sweden
SWE,2017,2.1647346654057,Sweden
SWE,2018,1.87105709936881,Sweden
SWE,2019,2.62477514396647,Sweden
SWE,2020,-2.1112369225048,Sweden
SWE,2021,5.00508004646535,Sweden
SWE,2022,1.30921471730866,Sweden
SWE,2023,0.025383362595278,Sweden
SWE,2024,0.975312608015486,Sweden
SWE,2025,1.80808470430124,Sweden
SWE,2026,1.8990478016776,Sweden
USA,2000,4.07758576006954,United States
USA,2001,0.95553834188668,United States
USA,2002,1.7004438143212,United States
USA,2003,2.79561297134957,United States
USA,2004,3.84776988451375,United States
USA,2005,3.48355149722498,United States
USA,2006,2.78453329638886,United States
USA,2007,2.00386444532309,United States
USA,2008,0.113582770485365,United States
USA,2009,-2.57649580142186,United States
USA,2010,2.69519249992224,United States
USA,2011,1.56440680878492,United States
USA,2012,2.28911185313068,United States
USA,2013,2.1178286342512,United States
USA,2014,2.52382121726122,United States
USA,2015,2.94554904668931,United States
USA,2016,1.81945280601919,United States
USA,2017,2.45762357570405,United States
USA,2018,2.96649861992104,United States
USA,2019,2.58383161614152,United States
USA,2020,-2.08137834199582,United States
USA,2021,6.15202248021889,United States
USA,2022,2.52421501228358,United States
USA,2023,2.93436092305279,United States
USA,2024,2.793187184646,United States
USA,2025,2.10633762606889,United States
USA,2026,1.95006403656728,United States
